stem,n_residues,best_target_rep,best_target_split,best_alntmscore,best_qtmscore,best_train_target_rep,best_train_alntmscore,best_train_qtmscore,best_train_fident,tm_field,n_hits_tm_ge_fold,n_train_hits_tm_ge_fold,verdict,fold_tm,redundant_tm,foldseek_version,db_snapshot_tag
674caebc9ca04a89aacfac816bb939b0,108,A0A6N8FCH8,train,0.8711,0.8126,A0A6N8FCH8,0.8711,0.8126,0.058,qtmscore,45,43,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb0e40915325f37d6618fe37273f0,110,A0A7V6W689,train,0.8722,0.7452,A0A7V6W689,0.8722,0.7452,0.27,qtmscore,61,59,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb229a08b632d8a59961127991203,110,A0A2E6SGY0,train,0.7399,0.6903,A0A2E6SGY0,0.7399,0.6903,0.024,qtmscore,266,257,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb263bb58882dae0dbee197c01233,108,G0TWR6,train,0.9271,0.9111,G0TWR6,0.9271,0.9111,0.194,qtmscore,299,292,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb278f6e73b38904d9fab513e7db8,112,A0A803KVQ8,train,0.8183,0.7917,A0A803KVQ8,0.8183,0.7917,0.132,qtmscore,45,44,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb2a2198b84a9d6412744bb2f2900,110,K0EX54,train,0.7949,0.7241,K0EX54,0.7949,0.7241,0.059,qtmscore,283,275,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb363d9e95bbab41e69d49a39fc5e,108,A0A6N8FCH8,train,0.9313,0.8988,A0A6N8FCH8,0.9313,0.8988,0.132,qtmscore,88,86,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb3ccb03394af719c38d277af314c,112,J9IVP6,train,0.4875,0.4724,J9IVP6,0.4875,0.4724,0.029,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb49912681a789f406096535cedf2,112,A0A2I0N9H1,train,0.7251,0.5193,A0A2I0N9H1,0.7251,0.5193,0.023,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb505931bc886f7deae126f600c64,108,A0A511UZB3,train,0.8025,0.6096,A0A511UZB3,0.8025,0.6096,0.302,qtmscore,13,13,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb50796a9fd7dc6dd955d14b1a2c0,111,A0A7S4PWT1,train,0.5648,0.499,A0A7S4PWT1,0.5648,0.499,0.014,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb632a43edbf0772c022bcab32974,108,A0A418B4V0,train,0.5936,0.4866,A0A418B4V0,0.5936,0.4866,0.027,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb668604f105f50977d6c63f03607,108,A0A8B0S7R6,train,0.6517,0.618,A0A8B0S7R6,0.6517,0.618,0.034,qtmscore,22,22,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb67ef5433b05663aa3615bf64068,111,A0A2M8LC57,train,0.8013,0.7949,A0A2M8LC57,0.8013,0.7949,0.107,qtmscore,192,188,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb6b8447e53f3ed23a5544815b171,110,A0A2P6G8N3,train,0.7292,0.7238,A0A2P6G8N3,0.7292,0.7238,0.065,qtmscore,95,94,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb6ef88d88b4aea6add22d5f405d9,112,A0A2M4AYU8,train,0.6753,0.5934,A0A2M4AYU8,0.6753,0.5934,0.107,qtmscore,136,134,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
674cb868f24ff3e3602275574e323523,109,A0A3P9MWG3,train,0.73,0.7245,A0A3P9MWG3,0.73,0.7245,0.035,qtmscore,224,222,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d855f5851fe5c650bb3d0b6dbcd8e06,116,A0A327NIL4,train,0.4714,0.4618,A0A327NIL4,0.4714,0.4618,0.013,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856216e8068cab4550c5f2328f0e3a,117,A0A1G5E2A4,train,0.5928,0.5362,A0A1G5E2A4,0.5928,0.5362,0.034,qtmscore,7,7,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8562f09c5a48d15f3bb115a3cde469,114,A0A444SI18,train,0.7954,0.7659,A0A444SI18,0.7954,0.7659,0.059,qtmscore,189,187,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85678af2238285f9a867006adbaa02,114,A0A2S0LN83,train,0.7888,0.7826,A0A2S0LN83,0.7888,0.7826,0.082,qtmscore,286,283,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8568c449b4565b96f73fd659768438,115,Q06SE9,train,0.8158,0.6921,Q06SE9,0.8158,0.6921,0.176,qtmscore,124,120,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8568f8b935bd364778b955add4f202,115,A0A850MF51,train,0.6597,0.5809,A0A850MF51,0.6597,0.5809,0.073,qtmscore,17,17,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8569b25108e66ada04cf618ac8b4da,117,X0LUK2,train,0.5801,0.5534,X0LUK2,0.5801,0.5534,0.027,qtmscore,24,23,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856a1916942dcfa9cd4d65f4eec7f2,115,A0A835YU30,train,0.8933,0.7467,A0A835YU30,0.8933,0.7467,0.52,qtmscore,148,146,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856a299b8f6e55c4fc91b854b8702d,115,A0A1G3LIX0,train,0.738,0.5734,A0A1G3LIX0,0.738,0.5734,0.086,qtmscore,21,20,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856b98344bbdc82b6c11b96348ff3c,115,A0A7C5NBX9,train,0.5538,0.5423,A0A7C5NBX9,0.5538,0.5423,0.058,qtmscore,11,11,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856d1e36b97d7ecaeca6dd6c7c4711,114,A0A401SPD5,train,0.6353,0.6217,A0A401SPD5,0.6353,0.6217,0.048,qtmscore,144,140,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856de80e0cc8d27bbb6f3221e1c7a8,113,A0A7N0VB49,train,0.5804,0.5569,A0A7N0VB49,0.5804,0.5569,0.04,qtmscore,14,13,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856e492746508b00e2824f62a0d687,115,A0A5C3L220,val,0.7073,0.7024,S3D913,0.6928,0.6832,0.03,qtmscore,205,201,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856ebb5d511ae74bb318daa9639824,116,A0A3D0S6Y7,train,0.8024,0.7962,A0A3D0S6Y7,0.8024,0.7962,0.087,qtmscore,276,273,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856f0bb695302bda74414a015634fb,116,A0A833DBD4,train,0.8005,0.6802,A0A833DBD4,0.8005,0.6802,0.271,qtmscore,6,6,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856f19ed7fb9d47e37defe78128797,115,A0A1G7SSU3,train,0.756,0.6557,A0A1G7SSU3,0.756,0.6557,0.053,qtmscore,131,130,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856fed96c9a02e91c275af8a5f8c23,113,A0A1I2J9D3,train,0.7657,0.6952,A0A1I2J9D3,0.7657,0.6952,0.153,qtmscore,58,57,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d856fee7cc38fe4acd814416aacbe56,113,A0A0G0W6Y2,train,0.9458,0.6544,A0A0G0W6Y2,0.9458,0.6544,0.128,qtmscore,35,34,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8570e2459b7079c221f26c6d173b99,113,A0A2Z6R9C4,train,0.6487,0.5679,A0A2Z6R9C4,0.6487,0.5679,0.039,qtmscore,4,4,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85713534d98f79713ee718af17a9db,117,A0A1R0USM4,train,0.8974,0.7444,A0A1R0USM4,0.8974,0.7444,0.366,qtmscore,20,20,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85718c8589a53690965fdb803dc611,116,A0A1I7PHY1,train,0.768,0.7567,A0A1I7PHY1,0.768,0.7567,0.082,qtmscore,128,126,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8572187cbb4c81f6afba26c30327c4,115,Q1II31,train,0.9639,0.9395,Q1II31,0.9639,0.9395,0.413,qtmscore,76,75,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8572a9b873e9faafb7b67a3659bf5f,114,U9T395,train,0.5148,0.5026,U9T395,0.5148,0.5026,0.017,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857320fb13a0fc8d31611ffad9d9c7,117,A0A2J7PSP6,train,0.6823,0.6331,A0A2J7PSP6,0.6823,0.6331,0.078,qtmscore,100,100,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85743c92d93872d276e6d7c79d7e89,115,A0A3M1SAM3,train,0.6393,0.6268,A0A3M1SAM3,0.6393,0.6268,0.035,qtmscore,15,14,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8574cc750362e45107c29ef48e1582,115,A0A842NG33,train,0.6393,0.611,A0A842NG33,0.6393,0.611,0.006,qtmscore,20,20,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8576af7c6e7fbfea5763150867a898,113,A0A321LNX5,train,0.9453,0.9373,A0A321LNX5,0.9453,0.9373,0.4,qtmscore,280,278,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85771def18032a7af9718842656ad4,117,A0A6P7WEM4,train,0.6856,0.6809,A0A6P7WEM4,0.6856,0.6809,0.007,qtmscore,131,126,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85781c4ef6bbb86605b5930195cde4,113,A0A101L2R1,train,0.5112,0.5079,A0A101L2R1,0.5112,0.5079,0.024,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85782e6c58602ad129fe0b4ea2ceea,117,A0A0J6Y772,train,0.5552,0.5415,A0A0J6Y772,0.5552,0.5415,0.03,qtmscore,3,3,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8579ede308affcc256c7d99f020e2c,113,A0A1H4ZIL1,train,0.7403,0.7348,A0A1H4ZIL1,0.7403,0.7348,0.092,qtmscore,291,288,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857b0a5e074b92ce76e8e2fbcaecb9,115,A0A0P9PY08,train,0.7347,0.653,A0A0P9PY08,0.7347,0.653,0.184,qtmscore,26,26,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857b3e13f432fb2589f77e692e5ba4,113,A0A842R6B6,train,0.8057,0.7568,A0A842R6B6,0.8057,0.7568,0.094,qtmscore,261,253,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857b53178eb7e37a9e6d7cd33936ac,117,A0A847WA58,train,0.6708,0.6382,A0A847WA58,0.6708,0.6382,0.077,qtmscore,9,9,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857c29028e928ef814e2680e77348c,113,A0A6M0AQ39,train,0.7912,0.7851,A0A6M0AQ39,0.7912,0.7851,0.105,qtmscore,88,86,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857ceb24661da943317a8ea4dbe108,115,A0A7V1VYU5,train,0.6752,0.6608,A0A7V1VYU5,0.6752,0.6608,0.006,qtmscore,98,97,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857ddd889791aff8f425f2fe390fe2,115,A0A6I1KMB2,train,0.6364,0.6329,A0A6I1KMB2,0.6364,0.6329,0.02,qtmscore,71,71,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857e4c653bbcf702e17a6f3775246a,117,A2EIL9,train,0.6721,0.6539,A2EIL9,0.6721,0.6539,0.048,qtmscore,31,31,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857eafa469f0af6b31e457cf8c0139,114,A0A7C7D149,train,0.687,0.5862,A0A7C7D149,0.687,0.5862,0.031,qtmscore,28,28,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857ed3fd496b4e4facfbc58c24f297,117,A0A5C7QF76,train,0.917,0.9024,A0A5C7QF76,0.917,0.9024,0.314,qtmscore,22,22,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d857edbd62870d4cef17d156afbf1ca,114,A0A1D6FAV9,train,0.8055,0.7384,A0A1D6FAV9,0.8055,0.7384,0.154,qtmscore,189,184,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858051a88da717017ef58c8d75c84e,114,A0A1I4MSW8,train,0.7594,0.656,A0A1I4MSW8,0.7594,0.656,0.432,qtmscore,67,65,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8580a073e140c1fde0e21009e387c7,113,A0A1F8XS26,train,0.6806,0.6323,A0A1F8XS26,0.6806,0.6323,0.135,qtmscore,73,72,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85821091cd56c157bde69341594eb3,115,A0A154DL80,train,0.7467,0.6969,A0A154DL80,0.7467,0.6969,0.04,qtmscore,139,136,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85827cea4cee17ad292398e8d55d13,115,A0A0V1MUY8,train,0.6356,0.6171,A0A0V1MUY8,0.6356,0.6171,0.047,qtmscore,14,13,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858306ebd860ac3ded950cb4c6361a,115,A0A538EA91,train,0.9855,0.9688,A0A538EA91,0.9855,0.9688,0.434,qtmscore,127,126,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8583587eb54ac0ba3946607a790f4b,115,A0A0K8P7N9,train,0.9608,0.9527,A0A0K8P7N9,0.9608,0.9527,0.217,qtmscore,299,296,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85846d72abe7aa10310b264c3bd88b,113,A0A162N9M1,train,0.6459,0.6409,A0A162N9M1,0.6459,0.6409,0.018,qtmscore,97,96,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8584bfb5a659bc51119581b7b3810e,117,A0A444U219,train,0.5214,0.5182,A0A444U219,0.5214,0.5182,0.012,qtmscore,2,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85861d6f829c86ff164cc7ddc98843,114,A0A836RNM4,train,0.8275,0.7039,A0A836RNM4,0.8275,0.7039,0.267,qtmscore,40,39,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858624afd821f1b4fb3a6b370de486,116,A0A0T7K2H8,train,0.7335,0.6219,A0A0T7K2H8,0.7335,0.6219,0.111,qtmscore,67,66,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85871b1c983afa19341efa8a141d03,117,A0A4S4MUS1,train,0.6971,0.6698,A0A4S4MUS1,0.6971,0.6698,0.278,qtmscore,4,4,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8588661649e2e3c16acb69448a84cf,114,A0A556N3R7,train,0.6076,0.5949,A0A556N3R7,0.6076,0.5949,0.029,qtmscore,22,21,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8589728c7762799eca58c79ff43ee3,113,A0A1X4XUP7,train,0.4989,0.4891,A0A1X4XUP7,0.4989,0.4891,0.025,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858a35a79cc78b9debe17fbafa9fad,116,A0A7C1E9K2,train,0.6884,0.6089,A0A7C1E9K2,0.6884,0.6089,0.079,qtmscore,31,31,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858b03bc71b1bea51ba8d0000f7c2e,116,A0A378T6C3,train,0.6513,0.5835,A0A378T6C3,0.6513,0.5835,0.055,qtmscore,7,6,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858b823f684fedf17e58509f3ec432,117,W9GN01,train,0.8394,0.8329,W9GN01,0.8394,0.8329,0.1,qtmscore,153,149,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858ba7d76bc88c1f1f371198bf8e20,117,A0A7D5XIT6,train,0.6061,0.6015,A0A7D5XIT6,0.6061,0.6015,0.058,qtmscore,14,12,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858e04cc418d5b9becf6e7c264ad4d,116,A0A502QV89,train,0.8419,0.8352,A0A502QV89,0.8419,0.8352,0.144,qtmscore,77,76,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858eda095853591bea569f778530a5,113,A0A3M6E148,train,0.655,0.6127,A0A3M6E148,0.655,0.6127,0.059,qtmscore,15,15,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d858fba76c9af9afc12294212617537,116,A0A2W6AQV7,train,0.7244,0.6505,A0A2W6AQV7,0.7244,0.6505,0.019,qtmscore,18,17,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85903670ed0d2407cb2b5e1c1c386b,116,A0A7W1F7R8,train,0.8678,0.7845,A0A7W1F7R8,0.8678,0.7845,0.445,qtmscore,139,135,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8590e15a40ee712381882efa993a59,114,A0A5C6S171,train,0.9469,0.939,A0A5C6S171,0.9469,0.939,0.293,qtmscore,299,294,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8590eed1700e2bd3362c4b2162aba0,113,A0A226D5S1,train,0.6758,0.6395,A0A226D5S1,0.6758,0.6395,0.027,qtmscore,63,63,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8591982512b2cc1653af193a1f789c,116,Q0W858,train,0.5653,0.4725,Q0W858,0.5653,0.4725,0.033,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8591d3f390fa9dc51f47467c703ddf,115,A0A420FHV4,train,0.6164,0.591,A0A420FHV4,0.6164,0.591,0.122,qtmscore,7,7,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8593bdb2ce5f9cd8b4caf666a7a7a7,116,A0A4P1B270,train,0.6616,0.5164,A0A4P1B270,0.6616,0.5164,0.109,qtmscore,1,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8593c8ba9625f344cec7cdeb3807f5,117,A0A5C2TGY2,train,0.8083,0.6959,A0A5C2TGY2,0.8083,0.6959,0.06,qtmscore,51,51,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8595ae58fb4516b9ba5abafef6d11b,115,A0A7V5L5G0,train,0.8447,0.799,A0A7V5L5G0,0.8447,0.799,0.118,qtmscore,194,191,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8595f2175a384a0bb2416f001a2547,117,A0A2E2HQA0,train,0.8462,0.8003,A0A2E2HQA0,0.8462,0.8003,0.173,qtmscore,254,250,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8597f01ca867638c601e0defeb826a,114,A0A2N9GEN7,val,0.6794,0.6639,A0A4Y1QLK5,0.6734,0.6477,0.132,qtmscore,86,83,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859867fa1d060da53b7f2fd5b105b7,117,A0A663N7W6,val,0.5202,0.5169,A0A1G2ZMP2,0.517,0.514,0.017,qtmscore,2,1,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d8598e366db4c392ea686a380becf74,114,A0A242APU4,train,0.658,0.6533,A0A242APU4,0.658,0.6533,0.067,qtmscore,64,63,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85991dec5f2ebc1f8c915e76dd1fa3,117,A0A2E2D8N4,train,0.583,0.5453,A0A2E2D8N4,0.583,0.5453,0.038,qtmscore,3,2,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859979eee0049c19f29a4888612a8a,115,A0A660UGZ9,train,0.8713,0.8016,A0A660UGZ9,0.8713,0.8016,0.078,qtmscore,179,178,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859a75a3b6403d37c5a7f786d1ba6d,114,A0A497ZEK2,train,0.7295,0.635,A0A497ZEK2,0.7295,0.635,0.052,qtmscore,54,54,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859ae52703beadedf9e999d4bdcdf6,114,A0A2R4N3D6,train,0.8181,0.8116,A0A2R4N3D6,0.8181,0.8116,0.2,qtmscore,64,64,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859b3406fac02e3222fc4ab2057eb0,113,A0A538ESA8,train,0.5232,0.4733,A0A538ESA8,0.5232,0.4733,0.032,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859b90af1cc0ad9d2b9ca744ca98a6,115,A0A496LEZ1,train,0.5553,0.5518,A0A496LEZ1,0.5553,0.5518,0.004,qtmscore,5,5,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859be8d18857b2d018d757b07fe0b8,114,A0A1Q9VXY3,train,0.7579,0.7521,A0A1Q9VXY3,0.7579,0.7521,0.066,qtmscore,289,284,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859d72c1f1d6e3df2653bda46ac5e7,117,A0A662W9Y5,train,0.6078,0.573,A0A662W9Y5,0.6078,0.573,0.047,qtmscore,3,3,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859d990bd814177f023dc83354a68d,116,Q0A5P7,train,0.7377,0.7151,Q0A5P7,0.7377,0.7151,0.147,qtmscore,30,29,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859ddd9195f8ca0683602f55037312,116,A0A812RF66,train,0.9339,0.9264,A0A812RF66,0.9339,0.9264,0.547,qtmscore,40,38,redundant,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d859ea4f35a72bf55e75095d99b85c6,116,B8CYZ6,train,0.7178,0.678,B8CYZ6,0.7178,0.678,0.049,qtmscore,49,49,same_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
7d85a025353992f251885eaa58b0f1bf,115,D2IX70,test,0.4653,0.4542,A0A7S3YMJ8,0.4596,0.4517,0.04,qtmscore,0,0,novel_fold,0.5,0.9,718d42176d2f67d36a60866fedfb881f8d5a7ebf,afdb-24M-full-reps-1331330
