stem,query,target,alntmscore,qtmscore,ttmscore,lddt,fident,alnlen,evalue
7d85dcd8d7012cd99d88389eff9a5348,7d85dcd8d7012cd99d88389eff9a5348,5jb3-assembly1_1,0.8695,0.6228,0.8502,0.763,0.364,85,0.7123
7d85dfa3c4e7953ae3d1fb55c9dca37d,7d85dfa3c4e7953ae3d1fb55c9dca37d,7r3e-assembly1_A,0.6332,0.5311,0.1324,0.5111,0.019,315,0.3131
7d85e00fb3172633e4c1ceace0fea57b,7d85e00fb3172633e4c1ceace0fea57b,8j0o-assembly1_B,0.5039,0.4794,0.2275,0.5062,0.013,230,0.3223
7d85e087b15a107e1d329f449b78db1a,7d85e087b15a107e1d329f449b78db1a,4k0e-assembly1_C,0.682,0.6772,0.1054,0.5301,0.025,464,0.3608
7d85e1a00a7ab29b140a434819e42344,7d85e1a00a7ab29b140a434819e42344,6af4-assembly1_B,0.7533,0.548,0.6605,0.5935,0.152,85,0.5666
7d85e271062f6ffcb7dd90768843a77a,7d85e271062f6ffcb7dd90768843a77a,8dhw-assembly1_B,0.6793,0.6743,0.155,0.5861,0.022,262,0.3883
7d85e37c74bdcf87a57225a6b26c262f,7d85e37c74bdcf87a57225a6b26c262f,6hc2-assembly1_C,0.7146,0.7095,0.2544,0.6079,0.059,152,0.4541
7d85e499fbfed7e1cdd152f5d45c44c9,7d85e499fbfed7e1cdd152f5d45c44c9,6w5s-assembly1_A,0.5432,0.5272,0.07547,0.3798,0.008,925,0.2676
7d85e4b35cd6a61ef7c705e53b5b869f,7d85e4b35cd6a61ef7c705e53b5b869f,4ayx-assembly1_A,0.5696,0.5508,0.1387,0.5871,0.036,247,0.3192
7d85e5360c622b5f5ef201efbe4ba92d,7d85e5360c622b5f5ef201efbe4ba92d,8i7r-assembly1_Fl,0.5493,0.4602,0.1803,0.6841,0.016,297,0.3038
7d85e5c54642a9af3768b23868a90265,7d85e5c54642a9af3768b23868a90265,5tpj-assembly1_A,0.8698,0.8352,0.7852,0.749,0.07,113,0.7783
7d85e6e05738aa4ce48405ea8e2256a9,7d85e6e05738aa4ce48405ea8e2256a9,8xkf-assembly2_F,0.8739,0.8667,0.2868,0.8077,0.283,127,0.5635
7d85e77adee3a4e75664722fc8034932,7d85e77adee3a4e75664722fc8034932,8er7-assembly1_B,0.5737,0.4786,0.5591,0.5285,0.024,122,0.4775
7d85e7fe7318cd29978f44429c44ae74,7d85e7fe7318cd29978f44429c44ae74,5vlp-assembly1_A,0.8133,0.5843,0.1254,0.6351,0.073,95,0.3427
7d85ead85fb845172252f308f0cc2a6a,7d85ead85fb845172252f308f0cc2a6a,6aeo-assembly1_A,0.3926,0.3882,0.1104,0.3299,0.007,380,0.2254
7d85eb186db8a5549e9c8e2024b13a1d,7d85eb186db8a5549e9c8e2024b13a1d,4bt8-assembly1_B,0.8386,0.6168,0.3166,0.7143,0.202,84,0.4528
7d85eb6a4df296b252bfce6a12a93b90,7d85eb6a4df296b252bfce6a12a93b90,2zj6-assembly1_A,0.6245,0.602,0.136,0.4716,0.021,455,0.3466
7d85ec342af0fbce67000c2cf04915cd,7d85ec342af0fbce67000c2cf04915cd,4r9z-assembly1_A,0.579,0.5045,0.2665,0.4624,0.012,236,0.362
7d85ed103164bfad50bc7d637b13c6dd,7d85ed103164bfad50bc7d637b13c6dd,2lfd-assembly1_A,0.7974,0.7727,0.7552,0.6759,0.076,118,0.7203
7d85edbd22b7f0df0a995163c309e43c,7d85edbd22b7f0df0a995163c309e43c,6ff7-assembly1_A,0.4975,0.4608,0.03521,0.421,0.006,726,0.2218
7d85efe3692678742267c082e69a2b83,7d85efe3692678742267c082e69a2b83,9eom-assembly1_A-6,0.6598,0.4039,0.2366,0.5297,0.048,62,0.3003
7d85f03fe92298d315ef3e9f02b1c956,7d85f03fe92298d315ef3e9f02b1c956,6ubf-assembly1_A,0.4682,0.4626,0.1521,0.3839,0.013,291,0.2748
7d85f14c330e040e6d5f81f2fa29ba70,7d85f14c330e040e6d5f81f2fa29ba70,6kyt-assembly1_K,0.9253,0.9175,0.8877,0.8243,0.237,118,0.8824
7d85f5019c4b68e6cc9b4fe5cf931bee,7d85f5019c4b68e6cc9b4fe5cf931bee,9cpb-assembly1_5M,0.8192,0.6717,0.2117,0.8155,0.049,102,0.4259
7d85f6134ff4375f0ce26536ed3f1498,7d85f6134ff4375f0ce26536ed3f1498,6z9c-assembly1_A,0.6196,0.607,0.3089,0.5185,0.05,199,0.4216
7d85f766b3083523a0f22bafefc8a048,7d85f766b3083523a0f22bafefc8a048,8io3-assembly1_C,0.5508,0.5471,0.1815,0.5625,0.016,237,0.3319
7d85f7f714d287b2eb81b7543d02eeea,7d85f7f714d287b2eb81b7543d02eeea,5awf-assembly1_B,0.8318,0.8254,0.2527,0.6542,0.031,289,0.5148
7d85f806c236faceb522245acc18a708,7d85f806c236faceb522245acc18a708,7qh5-assembly2_B,0.5425,0.5051,0.2179,0.5481,0.045,241,0.3386
7d85f86cf3094d0c621c9a502ef06a51,7d85f86cf3094d0c621c9a502ef06a51,8uw3-assembly1_A,0.6547,0.6498,0.0698,0.5516,0.058,411,0.3395
7d85f98f9014f6279531985060e37079,7d85f98f9014f6279531985060e37079,8eos-assembly1_D,0.5793,0.5531,0.07134,0.3972,0.012,389,0.2828
99d0903924889819d54bde92e0d46381,99d0903924889819d54bde92e0d46381,6f8z-assembly1_A,0.9533,0.9478,0.2302,0.8459,0.331,172,0.5827
99d090f33888d551a05458f3e3552cbe,99d090f33888d551a05458f3e3552cbe,6nz6-assembly1_A,0.4893,0.4776,0.2022,0.3535,0.03,330,0.3189
99d090f39ba7e0aad319b8cc4f2f818e,99d090f39ba7e0aad319b8cc4f2f818e,4igl-assembly1_A,0.8866,0.8816,0.1092,0.773,0.064,510,0.484
99d0913752926476652a47f8c733a3c4,99d0913752926476652a47f8c733a3c4,5iv5-assembly1_W,0.8574,0.8526,0.7448,0.7345,0.115,190,0.7771
99d091faa90fcb621e989917d60273ab,99d091faa90fcb621e989917d60273ab,7bqc-assembly1_A,0.6273,0.4641,0.5797,0.5105,0.06,133,0.4848
99d0921cdf9206a9627e88d81467809e,99d0921cdf9206a9627e88d81467809e,5wlc-assembly1_LN,0.5746,0.4868,0.1451,0.4915,0.018,490,0.2962
99d092e41b8e6b428f0f1aeb17ab6383,99d092e41b8e6b428f0f1aeb17ab6383,7ung-assembly1_B1,0.8363,0.6362,0.2905,0.8478,0.044,272,0.4511
99d09315ba2af6983aa8a1e56475c867,99d09315ba2af6983aa8a1e56475c867,6jx6-assembly1_A,0.7389,0.533,0.5778,0.6777,0.055,144,0.5278
99d0949917e8a3fc355b04a9f49be74e,99d0949917e8a3fc355b04a9f49be74e,8i7r-assembly1_Fl,0.5404,0.454,0.2351,0.8041,0.027,252,0.3373
99d095fd13eb62bb25639155b118fcfa,99d095fd13eb62bb25639155b118fcfa,8glv-assembly1_Ln,0.5558,0.5311,0.02719,0.4391,0.036,190,0.2579
99d0969c4f95105707482b8ea65204ff,99d0969c4f95105707482b8ea65204ff,1v8o-assembly1_C,0.8574,0.6917,0.8345,0.6048,0.131,167,0.7348
99d097445066d05223e6a821d7b1b0be,99d097445066d05223e6a821d7b1b0be,6nf8-assembly1_U,0.6769,0.3544,0.6206,0.7499,0.126,87,0.4541
99d09757b552f3230be7eef2f99c0d3d,99d09757b552f3230be7eef2f99c0d3d,4ld5-assembly3_G,0.7922,0.6794,0.7874,0.7665,0.17,141,0.6926
99d0983ebe730ecb3af19dd536491c25,99d0983ebe730ecb3af19dd536491c25,5aym-assembly1_A,0.4487,0.4465,0.2201,0.3978,0.026,383,0.3083
99d099308fd676981a1fce1f9b566787,99d099308fd676981a1fce1f9b566787,6qpf-assembly1_C,0.4609,0.4262,0.1279,0.3393,0.013,444,0.2552
99d09976fee1bd106870ad95461a71bf,99d09976fee1bd106870ad95461a71bf,8wcf-assembly1_A,0.7183,0.66,0.6901,0.5815,0.156,179,0.6519
99d099789d416e2ad70b79294321cc8e,99d099789d416e2ad70b79294321cc8e,7vcf-assembly1_F,0.5417,0.3815,0.1819,0.4756,0.017,391,0.2652
99d099fe674425b5672b754fd05a56ba,99d099fe674425b5672b754fd05a56ba,3wpm-assembly1_A,0.5116,0.453,0.2161,0.3194,0.003,303,0.3105
99d09a20f7e5196474eb1dc1b7e77fc3,99d09a20f7e5196474eb1dc1b7e77fc3,7tdz-assembly1_l,0.3273,0.3086,0.03378,0.6033,0.009,979,0.1602
99d09b20ba72b260a62db4361213edd8,99d09b20ba72b260a62db4361213edd8,7ad3-assembly1_F,0.7089,0.6793,0.38,0.5381,0.028,311,0.5053
99d09b64fa14529d5be69230e3718116,99d09b64fa14529d5be69230e3718116,1syb-assembly1_A,0.9362,0.7527,0.9101,0.831,0.401,137,0.8178
99d09dc5ef75f9621ecabc13b910a77c,99d09dc5ef75f9621ecabc13b910a77c,7z6m-assembly1_A-2,0.4043,0.3975,0.3076,0.3526,0.028,247,0.3226
99d09dffe294e35976a7335fa3c338ce,99d09dffe294e35976a7335fa3c338ce,8qu1-assembly1_M,0.7423,0.6342,0.4266,0.6261,0.164,194,0.5122
99d09ee8fe560053b2f5cb10edd7a04b,99d09ee8fe560053b2f5cb10edd7a04b,6jcy-assembly1_D,0.6438,0.4264,0.06569,0.4906,0.05,119,0.2352
99d0a1ccff64e1a79ff164eb119b72b3,99d0a1ccff64e1a79ff164eb119b72b3,4pw1-assembly1_B,0.5917,0.4449,0.3573,0.4623,0.03,197,0.3736
99d0a29d8ad552cb4c4d73ac5034b145,99d0a29d8ad552cb4c4d73ac5034b145,5lew-assembly1_A,0.9679,0.9622,0.1774,0.8932,0.387,183,0.5646
99d0a30ee228003a57623e9a97946d75,99d0a30ee228003a57623e9a97946d75,8dk0-assembly1_A,0.8361,0.8316,0.496,0.665,0.085,199,0.6402
99d0a40efcf931669caed2702e962d22,99d0a40efcf931669caed2702e962d22,8tid-assembly1_W,0.4851,0.4394,0.08456,0.3519,0.004,700,0.2418
99d0a5c2e69bcd34191ccab325c8b753,99d0a5c2e69bcd34191ccab325c8b753,4tql-assembly1_A,0.9145,0.7772,0.5831,0.7395,0.059,169,0.6659
99d0a65f89a172b30d0d1160abfc9a5f,99d0a65f89a172b30d0d1160abfc9a5f,1o4v-assembly1_A,0.9926,0.9749,0.9635,0.9701,0.678,165,0.9648
99d0a70467b669dd438893988384c8d6,99d0a70467b669dd438893988384c8d6,2v0o-assembly2_C,0.6672,0.5558,0.3668,0.668,0.054,148,0.4347
99d0a83f8a0dbb27990dfac638f8780b,99d0a83f8a0dbb27990dfac638f8780b,6laa-assembly1_A,0.7737,0.7446,0.1843,0.6691,0.048,430,0.4494
99d0aa5c89514adb2328cab8059bad64,99d0aa5c89514adb2328cab8059bad64,6z6f-assembly1_C,0.4846,0.4371,0.1657,0.5151,0.015,529,0.2803
99d0ab03713cec8a17ef971ad4e599b1,99d0ab03713cec8a17ef971ad4e599b1,2oqm-assembly2_D,0.9502,0.9446,0.8829,0.8466,0.406,172,0.9027
99d0ab06f64ee0a0149224b61d1f09c7,99d0ab06f64ee0a0149224b61d1f09c7,3jw3-assembly2_B,0.9613,0.9228,0.9444,0.843,0.355,169,0.9216
99d0ab5e9f4cb49b26f98229683822d4,99d0ab5e9f4cb49b26f98229683822d4,4cu4-assembly1_A,0.6055,0.5992,0.1598,0.715,0.033,601,0.3694
99d0ad0088a7a0d681e8671febd2d23f,99d0ad0088a7a0d681e8671febd2d23f,3kw0-assembly1_B,0.7341,0.6965,0.6075,0.6147,0.134,179,0.6219
99d0ad184c8d12e89efa4d1073dcbb4f,99d0ad184c8d12e89efa4d1073dcbb4f,5m8b-assembly1_B,0.4054,0.3932,0.2267,0.3076,0.019,309,0.2886
99d0ad3876256adc0e777a23d0ade7ce,99d0ad3876256adc0e777a23d0ade7ce,7q6g-assembly1_A,0.7655,0.4758,0.2221,0.7157,0.198,146,0.338
99d0aeb0c2b24aac3ee33b82e96e2b35,99d0aeb0c2b24aac3ee33b82e96e2b35,3dr8-assembly1_B,0.8759,0.8466,0.8104,0.7181,0.202,168,0.8039
99d0af5963292faa193722cb6640f993,99d0af5963292faa193722cb6640f993,5c73-assembly1_C,0.4602,0.4132,0.1538,0.6035,0.022,318,0.2645
99d0af7bba83fb88134f3636437437a3,99d0af7bba83fb88134f3636437437a3,2vgr-assembly2_B,0.5032,0.4938,0.4093,0.3806,0.027,252,0.4196
99d0b03b811cab683c7d5964b06e06ae,99d0b03b811cab683c7d5964b06e06ae,3ob6-assembly1_A,0.4572,0.4369,0.2078,0.4234,0.006,438,0.2966
99d0b1414ee8381902fd7b7d5f395807,99d0b1414ee8381902fd7b7d5f395807,8r0a-assembly1_A,0.3392,0.3376,0.03699,0.4819,0.003,797,0.1719
99d0b2b15c66ccf7fcb7b1c10a82d8c7,99d0b2b15c66ccf7fcb7b1c10a82d8c7,6f9n-assembly1_A,0.4111,0.3828,0.07651,0.3389,0.007,838,0.2086
99d0b3202b2673629aa51cebed4a0e84,99d0b3202b2673629aa51cebed4a0e84,8wiw-assembly1_S,0.7895,0.5019,0.2876,0.7344,0.068,235,0.3839
99d0b3ad9a29c26c2586319d298746cf,99d0b3ad9a29c26c2586319d298746cf,5xh8-assembly1_A,0.4148,0.3979,0.1396,0.3255,0.008,610,0.2477
99d0b452d5756510e0b32f06ccf42d51,99d0b452d5756510e0b32f06ccf42d51,6m3p-assembly2_B,0.7323,0.6125,0.3572,0.6506,0.069,188,0.4712
99d0b496fd76ae5115ab6d30817c16b7,99d0b496fd76ae5115ab6d30817c16b7,6oht-assembly1_A,0.6438,0.4974,0.4227,0.4144,0.022,174,0.4274
99d0b510398e7393963f3d78e55c86bb,99d0b510398e7393963f3d78e55c86bb,1vjl-assembly1_A,0.9404,0.8025,0.9152,0.8085,0.295,142,0.8447
99d0b644eb676057b9fd7a7b5772f29a,99d0b644eb676057b9fd7a7b5772f29a,8ja7-assembly1_A,0.7631,0.5577,0.3454,0.8195,0.24,125,0.4351
99d0b6607411bf854240955a8c8b9680,99d0b6607411bf854240955a8c8b9680,5gmk-assembly1_A,0.4218,0.3936,0.04837,0.1856,0.016,435,0.2023
99d0b6a67974a3ba05bf0947594d1c2b,99d0b6a67974a3ba05bf0947594d1c2b,4af2-assembly1_A,0.9872,0.9813,0.9206,0.9198,0.539,165,0.945
99d0b7809c35af37390bdcd03f390d64,99d0b7809c35af37390bdcd03f390d64,2rh3-assembly1_A,0.6065,0.4188,0.5496,0.5378,0.081,135,0.453
99d0b847fbe04042e7fb241b3e144a9e,99d0b847fbe04042e7fb241b3e144a9e,3dxp-assembly1_A-2,0.8624,0.7533,0.3998,0.7311,0.283,159,0.5613
99d0b8b6f734e8e361fbefd012e71459,99d0b8b6f734e8e361fbefd012e71459,8vp9-assembly1_A,0.4517,0.4378,0.1415,0.425,0.009,526,0.2652
99d0b90dc3394365fa331096714c14f9,99d0b90dc3394365fa331096714c14f9,4g54-assembly1_A,0.4423,0.3671,0.2825,0.6651,0.048,268,0.3131
99d0b923a61228c35e199ca6c61e721d,99d0b923a61228c35e199ca6c61e721d,5ez3-assembly1_A,0.5214,0.452,0.1807,0.3716,0.028,392,0.2894
99d0b959f340db0cc450100adb6ee141,99d0b959f340db0cc450100adb6ee141,6djy-assembly1_B,0.4118,0.3648,0.07876,0.3493,0.01,1042,0.2013
99d0bc6d598194045f96aa359911b6f4,99d0bc6d598194045f96aa359911b6f4,3wfr-assembly1_E,0.4302,0.3986,0.1837,0.4003,0.032,336,0.2693
99d0be9e6dd58a83d90eb2433a4a1d24,99d0be9e6dd58a83d90eb2433a4a1d24,2bdt-assembly1_A-2,0.8435,0.8388,0.8029,0.6849,0.189,174,0.7946
99d0c08af85841a3c7e7ec18f9092305,99d0c08af85841a3c7e7ec18f9092305,7rr8-assembly1_C,0.4195,0.3941,0.08587,0.3259,0.013,662,0.2208
99d0c1732e47779300edb5fbc1dafe6b,99d0c1732e47779300edb5fbc1dafe6b,7wrg-assembly1_A,0.4759,0.4569,0.1266,0.3259,0.008,830,0.2675
99d0c263f9f18fdc1d78cbd271c29be0,99d0c263f9f18fdc1d78cbd271c29be0,7xtd-assembly1_j,0.5524,0.4546,0.1763,0.602,0.07,213,0.3064
99d0c29ff201e2991b47889027402303,99d0c29ff201e2991b47889027402303,7rfo-assembly1_B,0.6535,0.6072,0.3214,0.6049,0.088,203,0.4484
99d0c31d3c17c73a49f3967e9a0d354d,99d0c31d3c17c73a49f3967e9a0d354d,8ij1-assembly1_A,0.6299,0.4042,0.1065,0.5578,0.084,107,0.2418
99d0c48d42a311b6b2a2d34828838624,99d0c48d42a311b6b2a2d34828838624,5cxm-assembly2_D,0.8629,0.5087,0.8229,0.7245,0.3,100,0.6447
99d0c50f741dde826068a96d84b64da8,99d0c50f741dde826068a96d84b64da8,6zoy-assembly1_C,0.5181,0.3901,0.08238,0.4909,0.013,735,0.2195
99d0c55e89e38265b4915814271acac5,99d0c55e89e38265b4915814271acac5,6ff7-assembly1_A,0.3844,0.3634,0.0374,0.5634,0.009,949,0.1859
99d0c707f9f0954a4595b8de31179c69,99d0c707f9f0954a4595b8de31179c69,2v28-assembly1_B,0.9467,0.8588,0.5541,0.8083,0.406,155,0.6976
99d0c70b51bac912334e52db125f150f,99d0c70b51bac912334e52db125f150f,7pkn-assembly1_I,0.6186,0.5259,0.2516,0.4496,0.029,205,0.3701
99d0c978da92ff9b54f5c0c5781e2b12,99d0c978da92ff9b54f5c0c5781e2b12,4nei-assembly1_B,0.4874,0.408,0.1229,0.3088,0.009,432,0.2457
99d0c97d0dcf13f47126e37dfdbdf9c2,99d0c97d0dcf13f47126e37dfdbdf9c2,4hs4-assembly1_G-1,0.9166,0.8903,0.8072,0.7794,0.288,170,0.8331
99d0c98853eb765b782fc2c8ba472767,99d0c98853eb765b782fc2c8ba472767,3ne7-assembly1_A,0.8582,0.7762,0.8127,0.721,0.184,163,0.7752
99d0c9e597182143610107f53f651fff,99d0c9e597182143610107f53f651fff,8qat-assembly1_D,0.5398,0.4465,0.3525,0.3728,0.073,176,0.3697
99d0cb4264171274f1b82957b62da59b,99d0cb4264171274f1b82957b62da59b,5g04-assembly1_A,0.4426,0.4274,0.07252,0.3404,0.01,586,0.227
99d0ccdd4753135c9c2cbb388da8abd6,99d0ccdd4753135c9c2cbb388da8abd6,6zbj-assembly1_B,0.579,0.5116,0.2056,0.6609,0.021,376,0.3337
99d0cd100b7adada777c64bdd8a57e11,99d0cd100b7adada777c64bdd8a57e11,8wut-assembly1_E,0.8149,0.6985,0.2715,0.6824,0.142,147,0.4687
99d0cd530b51438c6795311c184de6c6,99d0cd530b51438c6795311c184de6c6,4fnv-assembly1_A,0.4969,0.4571,0.1401,0.5049,0.008,694,0.2806
99d0cd784be1bc657ba14d46e5e7a903,99d0cd784be1bc657ba14d46e5e7a903,6koq-assembly1_D,0.444,0.4335,0.0813,0.4437,0.014,642,0.2367
99d0cdbada544abee63abf0860779d2b,99d0cdbada544abee63abf0860779d2b,7qha-assembly1_A,0.8909,0.8199,0.8747,0.7527,0.166,156,0.8244
99d0cdbed977a7fbd057f0f4ba33ccde,99d0cdbed977a7fbd057f0f4ba33ccde,4kf0-assembly1_A,0.4988,0.4741,0.2055,0.4545,0.017,337,0.3175
99d0cdd0f9c576ffd413aceb32faf4c8,99d0cdd0f9c576ffd413aceb32faf4c8,8tgj-assembly1_B,0.6445,0.6346,0.308,0.5549,0.054,259,0.4498
99d0ce8a63d1b3c0b501b20e5d0ddf2b,99d0ce8a63d1b3c0b501b20e5d0ddf2b,5l9w-assembly2_b,0.4378,0.3918,0.1243,0.3805,0.009,641,0.2407
99d0ceb99b5e55f02b39e24ded7a9230,99d0ceb99b5e55f02b39e24ded7a9230,8k1s-assembly1_I,0.435,0.4187,0.1993,0.3145,0.014,340,0.287
99d0cf10c53c69129258160af3ecd841,99d0cf10c53c69129258160af3ecd841,4m0d-assembly1_A,0.9773,0.9716,0.5517,0.9099,0.517,168,0.7557
99d0cfb8c95a63a385fa4a8407f589d4,99d0cfb8c95a63a385fa4a8407f589d4,7l1e-assembly1_B,0.5418,0.5131,0.3526,0.5225,0.017,281,0.4027
99d0d09d310119a13be9a4f220f3e8aa,99d0d09d310119a13be9a4f220f3e8aa,3lp6-assembly1_C,0.9746,0.9689,0.9521,0.9241,0.458,170,0.9521
99d0d0ee8cc39806290f004f58416d1f,99d0d0ee8cc39806290f004f58416d1f,7mpy-assembly2_B,0.899,0.8939,0.3567,0.7634,0.251,183,0.6145
99d0d23d09deba00e513a56856dc33e6,99d0d23d09deba00e513a56856dc33e6,6par-assembly3_E,0.5149,0.368,0.1312,0.4405,0.009,314,0.2338
99d0d3e01c326e4ce0178b94311c2702,99d0d3e01c326e4ce0178b94311c2702,3vkg-assembly2_A,0.5494,0.5152,0.04126,0.4776,0.003,2326,0.256
99d0d435666551d1e72a88a1b6a9cfb0,99d0d435666551d1e72a88a1b6a9cfb0,6u3l-assembly1_A,0.7946,0.7023,0.7133,0.6471,0.149,147,0.6763
99d0d4cdd6e67d62dbf5a70620662699,99d0d4cdd6e67d62dbf5a70620662699,3pxp-assembly1_A,0.6475,0.4266,0.2571,0.6002,0.032,182,0.3263
99d0d50ab598beb9c8e0ad8f426693c1,99d0d50ab598beb9c8e0ad8f426693c1,6nbf-assembly1_R,0.5024,0.4772,0.2534,0.4826,0.04,295,0.3377
99d0d5a562fdb9cd63fea13e55242412,99d0d5a562fdb9cd63fea13e55242412,5fnz-assembly1_B,0.814,0.7305,0.3868,0.739,0.132,249,0.5442
99d0d5af840d0740e2096448e66ceef6,99d0d5af840d0740e2096448e66ceef6,7sqc-assembly1_C1,0.5022,0.4372,0.0707,0.4655,0.028,380,0.2372
99d0d7a75fd1cff59292819bba71989a,99d0d7a75fd1cff59292819bba71989a,6s16-assembly1_B,0.9392,0.9064,0.9064,0.8149,0.349,163,0.8915
99d0d880920bd34e4be9cb7943105d67,99d0d880920bd34e4be9cb7943105d67,5t27-assembly1_A,0.7048,0.5419,0.1256,0.5151,0.082,146,0.319
99d0d90bb31c45ccff0019411d84a3f8,99d0d90bb31c45ccff0019411d84a3f8,5dca-assembly1_A,0.4142,0.3948,0.05063,0.4345,0.003,1272,0.2028
99d0daaa982db7474cc76fbb76f7c399,99d0daaa982db7474cc76fbb76f7c399,5uxx-assembly1_A,0.808,0.7694,0.7991,0.7141,0.22,168,0.7502
99d0db3cd155de543634ebe9bee68a75,99d0db3cd155de543634ebe9bee68a75,8auc-assembly3_A,0.4618,0.411,0.1625,0.8122,0.021,469,0.2742
99d0dc986919a8a77a78f43fdbcc6585,99d0dc986919a8a77a78f43fdbcc6585,3otd-assembly1_A,0.6891,0.6051,0.4433,0.5281,0.041,169,0.4997
99d0dd2784da1f336320dbb4f04b8055,99d0dd2784da1f336320dbb4f04b8055,5cof-assembly1_A,0.8185,0.8097,0.7724,0.6419,0.127,173,0.7544
99d0dd309d1de9fd28e06dd863771f6c,99d0dd309d1de9fd28e06dd863771f6c,4u5w-assembly1_B,0.4153,0.3995,0.405,0.3234,0.037,213,0.3649
99d0ddbbd361246cab1c3542ee88cdbc,99d0ddbbd361246cab1c3542ee88cdbc,4er6-assembly1_A,0.7736,0.7324,0.3841,0.5554,0.052,307,0.5356
99d0ddc37fd8ff2733f320641f87f53f,99d0ddc37fd8ff2733f320641f87f53f,2i7g-assembly1_A,0.6617,0.6149,0.3144,0.6024,0.106,198,0.4503
99d0de2aaaa4d04f8affc4d340101e9c,99d0de2aaaa4d04f8affc4d340101e9c,8ipr-assembly2_D,0.5259,0.5232,0.2065,0.5597,0.053,283,0.3419
99d0df40ec2b3fd4f876688a1f2babb2,99d0df40ec2b3fd4f876688a1f2babb2,7sqc-assembly1_W1,0.602,0.5515,0.1145,0.4856,0.024,365,0.3142
99d0e005a52aa74ba9b3160a9cf3e119,99d0e005a52aa74ba9b3160a9cf3e119,5a1v-assembly1_K,0.4012,0.3961,0.08272,0.2651,0.008,347,0.2185
99d0e0515dbbb148cc8e192a93083774,99d0e0515dbbb148cc8e192a93083774,4lgt-assembly1_A,0.9453,0.9398,0.6306,0.8258,0.301,169,0.7743
99d0e0b11ba2729d967854b99de25e8c,99d0e0b11ba2729d967854b99de25e8c,3tfo-assembly1_C,0.9767,0.9708,0.737,0.888,0.327,168,0.8466
99d0e0c618bc0398d7525484d9edb14d,99d0e0c618bc0398d7525484d9edb14d,4u9o-assembly1_A,0.4712,0.437,0.2698,0.4441,0.02,247,0.3292
99d0e0c636a4070297a0ae3b888dbe7e,99d0e0c636a4070297a0ae3b888dbe7e,8byp-assembly1_X,0.4872,0.464,0.08515,0.2963,0.017,507,0.2517
99d0e0d2dd4d93791234120602be6e3d,99d0e0d2dd4d93791234120602be6e3d,3hlz-assembly1_A,0.6317,0.5965,0.3892,0.5237,0.031,256,0.471
99d0e1aad03b9c6221015bd7444b2566,99d0e1aad03b9c6221015bd7444b2566,5a9i-assembly3_C,0.6214,0.4275,0.3711,0.4712,0.044,201,0.3762
99d0e37717800431cb87732a5ed49f2b,99d0e37717800431cb87732a5ed49f2b,8byq-assembly1_0,0.6529,0.568,0.1693,0.5015,0.101,187,0.3504
99d0e5474271fbf5785fb1f7e7ce18f2,99d0e5474271fbf5785fb1f7e7ce18f2,6p7l-assembly1_A,0.8793,0.7384,0.8736,0.7168,0.193,145,0.7809
99d0e56cbbd0034492521924cac557da,99d0e56cbbd0034492521924cac557da,5i7d-assembly1_A,0.3946,0.3242,0.1555,0.5002,0.017,293,0.2218
99d0e5710b4e7439877899da2c3bdd81,99d0e5710b4e7439877899da2c3bdd81,8xqa-assembly1_B,0.499,0.4423,0.1301,0.3709,0.011,447,0.2686
99d0e58b869c92ae96cf8f67f050bf7e,99d0e58b869c92ae96cf8f67f050bf7e,7aav-assembly1_A,0.6805,0.501,0.06066,0.5813,0.008,586,0.2659
99d0e5b3cf61ef2b7e07b8f62b55bea7,99d0e5b3cf61ef2b7e07b8f62b55bea7,5u0s-assembly1_Q,0.3949,0.3797,0.1602,0.3182,0.014,355,0.2478
99d0e5c5e898b0715065570fad2d2228,99d0e5c5e898b0715065570fad2d2228,4kwa-assembly1_B,0.8027,0.7264,0.6442,0.6474,0.132,159,0.6593
99d0e6427a2b19866bc943b4f7f5942e,99d0e6427a2b19866bc943b4f7f5942e,7v08-assembly1_b,0.4353,0.4326,0.1426,0.4856,0.037,291,0.2655
99d0e65e2c950eff31f9ffebdff99748,99d0e65e2c950eff31f9ffebdff99748,9etu-assembly1_V,0.7373,0.7333,0.6723,0.7025,0.054,185,0.67
99d0e6ee8fdf06095b962fe279c638b5,99d0e6ee8fdf06095b962fe279c638b5,2eey-assembly1_A,0.9597,0.9253,0.9422,0.8776,0.44,161,0.9236
99d0e77a1233deb9605568e20a71480b,99d0e77a1233deb9605568e20a71480b,1u0b-assembly1_B,0.953,0.9364,0.345,0.8926,0.377,167,0.6319
99d0e7a4e1d825c4eaf99944e2519525,99d0e7a4e1d825c4eaf99944e2519525,2yf0-assembly1_A-2,0.573,0.5607,0.209,0.5611,0.018,475,0.3694
99d0e7b4a7354b1cb3a3189bf0990252,99d0e7b4a7354b1cb3a3189bf0990252,8glv-assembly1_Ks,0.489,0.4868,0.09338,0.5397,0.029,269,0.2685
99d0e82ab478e1457c8e52e9d1d9295f,99d0e82ab478e1457c8e52e9d1d9295f,4bjn-assembly1_B,0.5989,0.5259,0.4112,0.5002,0.046,214,0.4434
99d0e8c144784d1bddc99677115b91f5,99d0e8c144784d1bddc99677115b91f5,2iir-assembly1_B,0.9609,0.9553,0.3989,0.9162,0.503,165,0.6709
